LINE,OD1,OD10,OD11,OD12,OD13,OD14,OD15,OD16,OD17,OD18,OD19,OD2,OD20,OD3,OD4,OD5,OD6,OD7,OD8,OD9,YD1,YD10,YD11,YD12,YD14,YD15,YD16,YD17,YD18,YD19,YD2,YD20,YD21,YD3,YD4,YD5,YD6,YD7,YD8,YD9
L1PA8A,0.8557498033401911,0.8262993225630452,0.8816680073320441,0.8751209890691116,0.8525429536125048,0.8449667948621605,0.8425835145390979,0.8653079085209724,0.845188510592661,0.8471950573272952,0.883829534308199,0.8460689369881816,0.8825093428128702,0.8254464487353206,0.8357234757577389,0.850325390036414,0.856039182231801,0.8881448412698413,0.8166650817801446,0.8009948639274284,0.855157047976822,0.830444392480373,0.8313071168589546,0.831674340441672,0.8744488179471872,0.8593724953529743,0.8576142039210303,0.8636309016435283,0.8499888438706762,0.8424460900648583,0.8249329481603135,0.8458280205255785,0.8572306688438591,0.8708822687409226,0.8677017428334577,0.8540568843863281,0.8510643208934515,0.8467208347963485,0.8472902296288201,0.8417020399526924
L1PB,0.8909627573389252,0.8913486316420296,0.9030763672743441,0.8959026271687697,0.8869597567287787,0.9056283295281586,0.8932035171500281,0.8926973741319446,0.9161457433016423,0.9091278746290801,0.8759575045207955,0.8948199000573833,0.9086773284802554,0.8915443024717217,0.8978410233212709,0.9109899982680988,0.8990926343865407,0.9044194182389937,0.9015124430091188,0.890282131661442,0.9062719948596282,0.8894215328467153,0.9066163254517494,0.8853422651482128,0.9151661951909477,0.9058880121816171,0.890203196228761,0.9085776059128311,0.904622441991621,0.9180932091599833,0.8783711569579289,0.90805727836556,0.890108045212766,0.8892631554822151,0.893608423514307,0.8968342210386155,0.904622196511214,0.8943286555786559,0.9019449179874681,0.8603517220571856
L1PB1,0.8808095173688504,0.8582131577204619,0.9109475635960987,0.8933714251218315,0.8996761731662524,0.8698755361457303,0.8855271123872278,0.8949188528904022,0.9020159327641393,0.8648112794814108,0.8909966337977646,0.8917089597856246,0.9060219997485788,0.8522835417445102,0.8888453709002018,0.8912104621203206,0.8878273931495435,0.9037678957095281,0.8805183664568383,0.8948643850792327,0.876217398401881,0.890299549912314,0.8799844209101805,0.8856075511450826,0.9167643976241093,0.8586311773255824,0.8563575763003471,0.8942952639040471,0.8951353010269637,0.9021346928242058,0.8530672145704493,0.8626686412799042,0.8824844747857764,0.8755935153826945,0.8828436683492403,0.8902602375536667,0.8976437494789224,0.8976788041112752,0.8663540104428937,0.8730385345189922
L1PB2,0.8291708170470307,0.8547196264907241,0.8745230569877142,0.8579218742906756,0.8650263227220261,0.8642509555971497,0.844221250454021,0.8597121451268823,0.8751257465488265,0.8715858287289452,0.8560127048277238,0.8349673424037081,0.8586217925386364,0.8492777704627031,0.8457993489286323,0.8719874636048178,0.830103483873166,0.878380229929225,0.8673121299381537,0.8603304688294117,0.8481619458342627,0.8498425978699851,0.8607741415559835,0.8304577306798985,0.8938835692478487,0.8645409904534604,0.8779313651541831,0.8701849806285908,0.8553541698571784,0.8670543051223604,0.8380962064676615,0.8463748504306435,0.8618224131403964,0.8517420807488313,0.8595111034949787,0.850365761217949,0.8574274331669265,0.848733446392402,0.8623077932984154,0.8390533539991063
L1PB3,0.8019129773052158,0.8087590974172544,0.8651129937004534,0.8569651539580174,0.81955388819384,0.8186235903937943,0.8103892729894809,0.8383633747458645,0.8208418465976682,0.8403609265604969,0.8196708101323812,0.8168384216333435,0.8411144394476009,0.8303583153835462,0.8406771738500756,0.8208816372597748,0.8202461209738888,0.8710527916023024,0.8318336741326849,0.8008070792520683,0.8201217951728024,0.807441700498529,0.8384149365011417,0.8082759245432187,0.8794254149287005,0.8537461625275108,0.8340075077160491,0.8201349475296588,0.8308988510766407,0.8645643661814385,0.807843608506294,0.8583398249156222,0.7413588526747622,0.8192175838937236,0.8116560691160593,0.8211220867740915,0.8307066602228448,0.8162114537622612,0.8205987518917554,0.8040004783785102
L1PB4,0.7964210568587308,0.8174671456872494,0.852701275574907,0.8309944244123929,0.8084585148417733,0.8201200740923377,0.8169890510672585,0.843113500984278,0.8479862268669092,0.8262891238077987,0.8468937858239773,0.8190939430763055,0.8066819904921662,0.8407568347306752,0.7981870477404853,0.8277274047190971,0.8163333840727569,0.847254674177783,0.7989333996333781,0.823304167765813,0.8329009122219463,0.8244034380124947,0.8046316191719106,0.8103202261176174,0.8631812255847617,0.8323560795995378,0.828309359770449,0.8313087616652618,0.8250964417274983,0.8163311653006412,0.8049671827703628,0.8381178098405446,0.8207401738826281,0.8097581872380472,0.8203883715233994,0.8269589966016618,0.8255783063729227,0.8130475544071026,0.8096424203917539,0.805186668969379
L1PBa,0.8154768350785933,0.8517304461006957,0.8541736745051355,0.8327821880005398,0.853162034681692,0.8323184720318246,0.8257592825052849,0.8356487708399176,0.8381683210121993,0.8530031844904813,0.8540303258055917,0.8513373108247473,0.8607911393497717,0.8444136030872532,0.8557995185283149,0.863931548465119,0.8381181810746956,0.8736050547300358,0.8609973614984785,0.8480074487458689,0.8514499247567869,0.8476153835505731,0.8400087119145635,0.8343285853781882,0.8670462368560699,0.8232474334816651,0.8391753814158569,0.8531977151376815,0.8257704746334935,0.8447663538244723,0.8407625861431702,0.854722408216113,0.8207380656705426,0.8514296511894571,0.8412194797014285,0.8330067112505822,0.8509776765265279,0.8484648728943218,0.847135761570527,0.8482923159550796
L1PBa1,0.8756224877247009,0.878307705641011,0.8979329056865464,0.8995521986250571,0.8924439159512169,0.8820754107809946,0.8886189099010169,0.87879136110055,0.902414746737009,0.8953059864137051,0.8911220928538123,0.8904659282174643,0.870787824046484,0.863241592252214,0.8922181019585257,0.8791867089137427,0.8883344759058418,0.8780182083094966,0.8745770361498258,0.882434809602649,0.8682734774132832,0.8783895153928483,0.8979156213747098,0.8858789544455584,0.9185720727685017,0.888774970095694,0.9055188705734671,0.8640914557559902,0.9051425936877492,0.8946812450618911,0.8645113973437871,0.8979739435997168,0.8680691209961798,0.887658109192001,0.8836846098856211,0.8950145464162926,0.8825717174335174,0.8767850026776715,0.880324486720189,0.8482979889793176
L1PBb,0.8015125644329897,0.8572802260315535,0.8791778136531367,0.9024472336065574,0.8627337278106506,0.8704835304054055,0.8413290408025247,0.8763146137586473,0.8424308455114822,0.8628592931937172,0.8767639887063655,0.8518653732227489,0.8595354100106495,0.8685300808897876,0.8314589337175793,0.8194572357438569,0.8381737012987012,0.8714617578508342,0.8739132382454129,0.8247613826403463,0.8224236597871234,0.8875063920454547,0.8362267711962833,0.8480682878222523,0.9065214544721998,0.8794392346053774,0.9092620542949758,0.867366494401378,0.8567060649474689,0.9045019197952219,0.8232359890841322,0.9139377934272302,0.8310231458742634,0.8439134138785627,0.8675440903465348,0.8555085078534033,0.8834196941254419,0.865470023777174,0.8434564498346198,0.7971497982838115
L1PREC2,0.8255451466304664,0.8425182730996705,0.8582131629269435,0.8457904993834869,0.820086204709974,0.819207790348949,0.80936446190252,0.8390652969927976,0.8128696911236142,0.8414715954277818,0.8594385097602032,0.8346603780843976,0.8263357276781556,0.8398659514427583,0.8305996593006288,0.8773190085454735,0.8331703466636968,0.8646744689080311,0.8323557448364376,0.8356797565186574,0.840420946400028,0.8289556389834629,0.8228653506425814,0.8325130214578631,0.8769564113382091,0.8524141982787435,0.8542906512536803,0.8540871636186628,0.8493182752566492,0.8430670936730444,0.818231477256133,0.8541649959740473,0.8497249527908836,0.8284389926934259,0.8223754783096814,0.8434834959402331,0.8324429211336208,0.8369654804999169,0.8306730592291264,0.8253947451250956
L2,0.7672689746384731,0.7705268478472017,0.8061885295748193,0.7914113019944469,0.7571023327065012,0.7689900087955317,0.752331104262841,0.7833135132748895,0.7594147891627719,0.7702344371855568,0.7861276144821396,0.7687407168723422,0.7653708452222064,0.7846754331520466,0.7637809968541748,0.7705807288176175,0.7769683626807398,0.8432190916518022,0.7595907761943911,0.7541061506563455,0.7792480164984908,0.7611454293360048,0.7440053547221012,0.7660227339804963,0.8550644322074498,0.808877470102305,0.7921524898847886,0.7841561690066544,0.7891138672675573,0.7813214072525402,0.7633132784919732,0.7969611177716595,0.7763283502058757,0.7614920048793735,0.7787176085040138,0.7701793997813405,0.7600421769920923,0.7620762309238024,0.7698184897583982,0.7618730547689877
L2a,0.4359569969139966,0.4425207699805091,0.4653329777877285,0.4453489477630841,0.37323542968806883,0.4069739462794143,0.39337206621205395,0.4039182684816516,0.39720475984941084,0.39466992018706437,0.42232621995310965,0.40428888593352297,0.3837671752306692,0.3977406971909734,0.4228587542454647,0.4009218467629882,0.3722328845249942,0.509942129781634,0.3933195697767181,0.38147314183169423,0.4308674443680193,0.41470114282879567,0.3881601014320256,0.4135373124054017,0.5513163102798716,0.3930818946133777,0.399787245813278,0.42943385703616815,0.43048443365563377,0.3774610401999957,0.382767516432902,0.42883638317821837,0.48490246311441865,0.3889800950628094,0.3760303744963072,0.3689394834988025,0.37436992318572376,0.4172645926800953,0.37644368136723483,0.40227887010239555
L2b,0.5541661626950373,0.561090693065765,0.6007579285099421,0.5883984800089753,0.5336999377080079,0.5578982691958849,0.5513805124403541,0.5740165385282161,0.5323365476411469,0.557943151007433,0.5770180913154382,0.5744265927903902,0.5545171105932027,0.5788746295146585,0.5625716877993115,0.5720661761428776,0.5529144489949587,0.69224186706184,0.5579920797179172,0.5529640045756391,0.5713814059458538,0.5618154277342761,0.551706445713577,0.5612224014659537,0.7070349163533614,0.5726138953826582,0.5753816553112786,0.5811996911296944,0.5759405190044715,0.5655358130593334,0.5517110547941009,0.5858403494781605,0.5582332258012578,0.5535429288722375,0.5629574583649862,0.5639655969026588,0.561898624279036,0.566378311765106,0.5655268088032548,0.5621025050580992
L2c,0.5434909098397395,0.5563240823734055,0.5996599088196184,0.5906203771486708,0.5169160158310493,0.548996254523902,0.5453825288219957,0.5722510052411963,0.5273949532027765,0.5496159649605501,0.5785011527616233,0.5731641908922009,0.5477008482532019,0.5715452637385693,0.5541668034571169,0.5541912786702927,0.5551513588208044,0.6814496831158177,0.5519532901255195,0.5464697881899536,0.5696671236408501,0.5510164940879312,0.5333869689523209,0.5533266617414633,0.7107688924772736,0.5739847444850681,0.5746063511503632,0.5748511259833591,0.5757690453303976,0.557048887394232,0.5401523265015176,0.5871504202639284,0.5486515649397952,0.5368874412869716,0.5521661728068686,0.5496205597482403,0.5489922414235427,0.5498931812967949,0.5615028930441307,0.5498873102115935
L3,0.7414843334161395,0.7061313088912305,0.7626778301261127,0.7717606212900292,0.7023365263959965,0.7351734410060735,0.7308716240216293,0.7311632174340987,0.7367025126781022,0.7226681479217143,0.7566552302924509,0.7210696898992066,0.736865229023577,0.7180656924158197,0.6869141165539718,0.772130790942065,0.7413133423438911,0.7377761257656633,0.7259256503799304,0.7376250545878522,0.7072144024941908,0.7194756584879851,0.6798583426402125,0.7214629301888471,0.7597133313016703,0.7490016081689084,0.724719468410152,0.7429723076854571,0.7492078814668672,0.7297195652645129,0.7238407031523665,0.7654767035009392,0.8015562091783395,0.7046213621840179,0.7218888804421791,0.724219117566299,0.7314284415426942,0.7223120412730304,0.7182335602821655,0.7147515041137602
L3b,0.5283508611234741,0.469415717006715,0.6514443711722807,0.6319489695964393,0.42613483628189397,0.4935708664998237,0.5207372698803922,0.5688560988029778,0.42517819489345365,0.5018717271059713,0.5440070881763185,0.5517733498866618,0.49136111174276886,0.5659362606492361,0.46848316711372073,0.502127057876019,0.5554000926255058,0.6585193281884247,0.4981238223644299,0.46892117080207635,0.5703456463859226,0.5185960878593306,0.4529786018538362,0.47926528561168724,0.7336755160436536,0.5794252702647922,0.5728397105648896,0.5455817078738184,0.5110649692858406,0.5657125606226534,0.5111065787376227,0.6201283086289042,0.6211692739251189,0.44870862686619994,0.45426156535132817,0.5005660221981942,0.5173116502736037,0.43739329252027337,0.5177919881241333,0.4990438332254048
L4,0.9034152814963563,0.8981397940593001,0.8840151333760784,0.9083010582519396,0.9020244510135126,0.8872559405317081,0.8910561417413003,0.8964041116033015,0.9070773836645031,0.8896704269403314,0.8980006520757697,0.8995517415430714,0.9029775519976091,0.898292230518115,0.8980229703198109,0.8869034195484233,0.900191233509553,0.9088949426574379,0.8955873233421681,0.9045886963103539,0.890952509660174,0.9004166898724287,0.8986775282068518,0.8906821677057655,0.9168083726592047,0.9058760383561267,0.8878000261052618,0.892634310643855,0.8986430054755439,0.8987473668059973,0.8897438828000979,0.8963056418505985,0.8871265518224717,0.9063911764505025,0.8896574514073626,0.90112204222599,0.900257933777648,0.9040982431986562,0.8914323050854167,0.8769833781575116
L5,0.9430405069582505,0.9432589541547279,0.9322436155913977,0.9259299619128226,0.9436312351543945,0.9182713957238415,0.9350836663336664,0.9394642361111111,0.9399491532821228,0.9397275362318842,0.915801716201999,0.9490515595162318,0.9429535668380461,0.9477632267928953,0.9271515270164452,0.9521208058305831,0.9299326735885788,0.9435892548906792,0.9253140556938397,0.9396987355271179,0.9352464498018496,0.9341038519637463,0.9471233699382294,0.9474733664772729,0.9481195154521175,0.9449322773186412,0.9685106441048034,0.943736384165781,0.9505126662081613,0.9285451030927838,0.9459495656370658,0.9434107739420936,0.9497970930232558,0.9364184508816122,0.9464000638569605,0.9263711053412464,0.9451566734417347,0.9599053710353083,0.9479431946802491,0.9052398415977961
Mam_R4,0.9250468500797447,0.9387003768844221,0.9228002758274825,0.9472106598984772,0.9214599236641221,0.8755422794117647,0.9195333904109588,0.9213960152838427,0.8902058472553699,0.9287986651835373,0.8994686018957345,0.8893029921700224,0.9530385404454865,0.9301110279441118,0.9279855008787345,0.949207110609481,0.9494732331223626,0.9015640862944163,0.8686279069767442,0.9118198529411765,0.8805371653919694,0.9340180837563452,0.8869046453437772,0.9319529983792544,0.9491786103047897,0.9235792902066486,0.9147714956647397,0.9221770361990951,0.9532722929936305,0.9569805527123849,0.8835224029680366,0.9309947267497604,0.9161238354037269,0.848463326446281,0.8611776776103337,0.8822423102094243,0.8884117111650485,0.9303339041095892,0.8452092051630437,0.8523351183765502
Plat_L3,0.9209650144601544,0.9266857489224138,0.9267242299910075,0.9355576967326276,0.9352256330977619,0.9497817307692306,0.9164998990306948,0.9312892181274899,0.9468622967479675,0.9508333333333335,0.9454703140640641,0.9281158455392813,0.9349258283132531,0.9272302708211999,0.9263938163129974,0.9143095293933708,0.9285034090909091,0.9358626070205482,0.9386822945976365,0.9361812310030395,0.9260784865038563,0.9166999633431085,0.9319929166666667,0.9068367034313725,0.9393835709130278,0.9072249396135266,0.9331599289967935,0.9277312938212096,0.9320546613212064,0.9408455084405145,0.9417235067835869,0.9372086720867207,0.9464630620985013,0.9564836747759282,0.9445197527141133,0.9387430781758955,0.9422248505976096,0.9373578609096903,0.917389107038976,0.8944967555618938
X2_LINE,0.17647058823529413,0.13044157608695653,0.16758489884393063,0.30429687499999997,0.10257211538461537,0.3234696691176471,0.10256410256410256,0.29093749999999996,0.25995,0.1025360576923077,0.1966905737704918,0.4230769230769231,0.2894819078947368,0.1764981617647059,0.07692307692307693,0.6890416666666667,0.22730113636363639,0.23333333333333334,0.3125,0.13634943181818182,0.2927057926829268,0.13953851744186047,0.25,0.307588141025641,0.44234375000000004,0.16666666666666666,0.21051809210526318,0.14021320093457942,0.44888392857142856,0.2174048913043478,0.375078125,0.2359884129213483,0.18628676470588235,0.5834374999999999,0.17648207720588235,0.08332031250000001,0.3,0.3938920454545454,0.27589439655172415,0.5319082446808511
X3_LINE,0.9622346698113208,1.0,1.0,1.0,1.0,0.9429285714285713,0.9443750000000001,0.9316761363636363,0.934836956521739,1.0,0.9572499999999999,0.9637272727272727,0.8861931818181819,0.9643303571428571,0.8749479166666667,0.9676411290322581,0.9835245901639345,0.96884765625,0.9208881578947368,0.9363297872340426,0.871923076923077,0.9299122807017544,0.9730067567567567,1.0,0.8570982142857143,0.9714999999999999,1.0,1.0,0.9794387755102041,1.0,0.9432783018867924,0.9564673913043479,0.5805745967741937,1.0,0.9871794871794872,0.8813180693069307,0.9078557692307693,0.8823805147058823,1.0,0.9166666666666666
X5B_LINE,1.0,0.9375,1.0,1.0,1.0,0.9643750000000001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9375,0.958125,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.856875,1.0,1.0,0.97625,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.95
X6B_LINE,0.9462499999999999,0.9907110091743119,0.9776388888888888,0.9800916666666668,0.9559375,0.9685629921259842,0.9549324324324324,0.98875,1.0,0.9554854910714285,0.9468749999999999,0.9904447115384615,0.9468749999999999,0.9742841880341881,1.0,1.0,0.9647941176470587,0.9705790441176471,0.9697632575757575,0.9420923913043477,0.9719626168224299,0.9638780120481928,0.9459375,0.9677822580645161,0.9555185185185185,0.975926204819277,0.9140625,0.9633944954128439,0.9278463855421686,0.993171768707483,0.9177054794520549,0.986875,0.9407116336633664,0.9525,0.9518825301204819,0.9715625000000001,0.9136188271604938,0.9339010989010988,0.978842105263158,0.9662605932203391
X7A_LINE,0.005516271551724138,0.0030123423381024092,0.0,0.0,0.011393869079415954,0.0,0.0,0.01195709547832586,0.0025451256361323157,0.0,0.0,0.0,0.0,0.001451378809869376,0.006521059782608697,0.005773189484126984,0.0015110460725075527,0.0,0.0,0.007437918526785714,0.0,0.0,0.0,0.0,0.0,0.0029489306784660765,0.002573700933075933,0.002543833492366412,0.0012757095025510204,0.0,0.014706087513130253,0.0,0.0,0.0018315018315018315,0.009419397566718996,0.0015694754464285715,0.0017213384789156625,0.0017271157167530224,0.006667786458333334,0.0311328125
X7B_LINE,0.8217326732673268,0.9719158878504673,0.5116351744186046,0.4861173184357542,0.9484858247422681,0.9658760683760683,0.553376225490196,0.5691840731070497,0.7342657342657343,0.971830985915493,0.6899208860759494,0.6422154529816514,0.5958031914893617,0.6046516170058139,0.5815653846153845,0.656280517578125,0.6569615362682482,0.6085456516903914,0.9381765463917525,0.5883264033264034,0.9231538461538461,0.5695823130441543,0.5430174731182796,0.5985424270072993,0.5827877697841726,0.9474122807017543,0.5238095238095238,0.6532308467741935,0.6290599798387098,0.5746246793376866,0.9702227722772278,0.5184722222222222,0.93755859375,0.92490625,0.5613517731311275,0.6940493935032894,0.5742928907982261,0.6121875000000001,0.5790136491642442,0.6081370785361843
